,intensity,email_hash,total_time,goal_time,other_time,avg_goal_time,avg_freq_time,avg_infreq_time,num_freq_goals,num_infreq_goals
6127,0.5,f60cf9da1628d1a4b31b57ee,7.887208585813932,0.0,7.887208585813932,0.0,0.0,0.0,2,2
6128,0.5,f60cf9da1628d1a4b31b57ee,8.864464055279676,6.421622267806518,8.773539383558166,1.6054055669516294,0.0,3.210811133903259,2,2
6129,0.5,f60cf9da1628d1a4b31b57ee,9.015541293671115,7.002155954403621,8.872206756028303,1.7505389886009053,3.407271448629979,2.6182209814149746,2,2
6130,0.5,f60cf9da1628d1a4b31b57ee,8.237214703349489,7.222566018822171,7.786967002614872,1.8056415047055427,3.6112830094110855,0.0,2,2
6131,0.5,f60cf9da1628d1a4b31b57ee,9.689613407229068,8.564267598802166,9.297251743965479,2.1410668997005415,4.282133799401083,0.0,2,2
6132,0.5,f60cf9da1628d1a4b31b57ee,9.915663128466262,8.212568398234145,9.71462464769875,2.0531420995585363,4.106284199117073,0.0,2,2
6133,0.25,f60cf9da1628d1a4b31b57ee,9.76457025334946,6.249975242259483,9.734358589528156,1.5624938105648707,0.0,2.083325080753161,1,3
6134,0.25,f60cf9da1628d1a4b31b57ee,9.793449447327191,5.659482215759621,9.777300552285743,1.4148705539399054,0.0,1.8864940719198737,1,3
6135,0.25,f60cf9da1628d1a4b31b57ee,9.173365135851288,0.0,9.173365135851288,0.0,0.0,0.0,1,3
6136,0.5,fdc940b488f0f48b931758e5,9.133243321591216,7.44716835960004,8.928375259853631,1.86179208990001,3.0236860895231388,3.5819733421712736,2,2
6137,0.5,fdc940b488f0f48b931758e5,8.976009475021396,6.626717749249025,8.87570644462861,1.6566794373122562,0.0,3.3133588746245124,2,2
6138,0.5,fdc940b488f0f48b931758e5,9.78633556772527,8.365206834418355,9.510000421187371,2.091301708604589,3.689504063814152,3.9492055464057993,2,2
6139,0.5,fdc940b488f0f48b931758e5,8.893160828735379,7.70796153183549,8.528330935826693,1.9269903829588726,3.0612464047571932,3.7393674127839374,2,2
6140,0.4,fdc940b488f0f48b931758e5,9.644133752071205,8.187021067343505,9.378985497953893,1.637404213468701,3.5792569986646603,2.581523269784832,2,3
6141,0.4,fdc940b488f0f48b931758e5,8.254528881939745,7.462789157412448,7.6511201757027,1.4925578314824897,3.2588356364561375,2.3235766927145085,2,3
6142,0.4,fdc940b488f0f48b931758e5,8.141481041457421,6.4457198193855785,7.938802248154481,1.2891439638771156,2.9010591876885314,1.9001478577968955,2,3
